,Year-month,Africa Canon camera,Americas Canon camera,Asia Canon camera,Europe Canon camera,Oceania Canon camera,Africa Nikon camera,Americas Nikon camera,Asia Nikon camera,Europe Nikon camera,Oceania Nikon camera,Africa Sony camera,Americas Sony camera,Asia Sony camera,Europe Sony camera,Oceania Sony camera
0,2006-01-01,0.6346153846153846,2.526315789473684,8.365853658536585,14.863636363636363,3.875,0.6538461538461539,0.7368421052631579,7.7560975609756095,8.136363636363637,1.875,2.5576923076923075,9.894736842105264,15.585365853658537,15.636363636363637,2.5833333333333335
1,2006-02-01,3.3653846153846154,1.6578947368421053,10.975609756097562,11.25,4.791666666666667,0.4807692307692308,0.8157894736842105,6.146341463414634,6.7272727272727275,1.4583333333333333,1.9230769230769231,2.789473684210526,17.024390243902438,16.113636363636363,2.0833333333333335
2,2006-03-01,1.9230769230769231,1.763157894736842,9.75609756097561,15.590909090909092,4.125,0.0,0.6842105263157895,5.2682926829268295,3.5681818181818183,1.75,0.0,8.078947368421053,19.121951219512194,19.477272727272727,2.4583333333333335
3,2006-04-01,0.5384615384615384,4.315789473684211,9.170731707317072,15.318181818181818,3.7916666666666665,0.5576923076923077,1.394736842105263,4.439024390243903,3.5454545454545454,0.625,2.75,4.815789473684211,20.536585365853657,15.227272727272727,3.9166666666666665
4,2006-05-01,3.2115384615384617,6.7105263157894735,11.0,19.818181818181817,5.583333333333333,0.6346153846153846,0.5263157894736842,6.7073170731707314,1.3181818181818181,0.4166666666666667,1.9230769230769231,8.552631578947368,14.0,10.681818181818182,2.3333333333333335
5,2006-06-01,1.2884615384615385,3.8947368421052633,13.414634146341463,19.704545454545453,4.208333333333333,0.4807692307692308,0.5526315789473685,3.024390243902439,4.363636363636363,0.9583333333333334,4.0,6.078947368421052,17.70731707317073,16.84090909090909,3.1666666666666665
6,2006-07-01,0.0,4.684210526315789,12.21951219512195,20.5,4.791666666666667,0.0,1.4473684210526316,4.2682926829268295,4.5227272727272725,0.5416666666666666,1.9230769230769231,4.394736842105263,20.097560975609756,15.886363636363637,3.0
7,2006-08-01,0.7692307692307693,8.526315789473685,11.634146341463415,16.681818181818183,3.3333333333333335,0.0,2.3947368421052633,2.731707317073171,4.545454545454546,1.7083333333333333,3.076923076923077,12.763157894736842,14.902439024390244,17.40909090909091,3.2916666666666665
8,2006-09-01,0.9615384615384616,4.157894736842105,8.634146341463415,17.681818181818183,6.25,0.0,1.368421052631579,4.536585365853658,7.795454545454546,4.583333333333333,0.9615384615384616,10.263157894736842,18.536585365853657,13.159090909090908,1.6666666666666667
9,2006-10-01,0.6346153846153846,9.105263157894736,8.804878048780488,19.681818181818183,3.375,0.0,0.8157894736842105,3.4146341463414633,7.409090909090909,1.0416666666666667,5.134615384615385,8.5,26.804878048780488,16.09090909090909,3.9166666666666665
10,2006-11-01,0.8461538461538461,2.210526315789474,12.121951219512194,13.795454545454545,4.833333333333333,0.0,1.1578947368421053,5.658536585365853,7.090909090909091,1.5416666666666667,6.846153846153846,4.526315789473684,16.365853658536587,15.477272727272727,1.9583333333333333
11,2006-12-01,0.0,3.789473684210526,12.195121951219512,12.159090909090908,4.666666666666667,0.0,1.605263157894737,4.682926829268292,3.590909090909091,0.9583333333333334,3.8461538461538463,5.131578947368421,9.951219512195122,9.25,2.7083333333333335
12,2007-01-01,2.0576923076923075,4.815789473684211,15.170731707317072,18.545454545454547,4.916666666666667,1.5961538461538463,1.2105263157894737,6.902439024390244,7.159090909090909,0.9583333333333334,4.038461538461538,4.5,16.951219512195124,15.204545454545455,2.4583333333333335
13,2007-02-01,0.9615384615384616,3.0526315789473686,13.0,21.522727272727273,4.541666666666667,0.0,3.6052631578947367,4.975609756097561,7.204545454545454,1.2083333333333333,6.730769230769231,3.8684210526315788,18.609756097560975,16.727272727272727,2.5833333333333335
14,2007-03-01,1.25,10.473684210526315,15.658536585365853,15.431818181818182,3.6666666666666665,0.0,4.868421052631579,5.512195121951219,4.909090909090909,1.7916666666666667,4.519230769230769,3.0789473684210527,20.29268292682927,18.295454545454547,2.875
15,2007-04-01,2.4038461538461537,6.0,10.121951219512194,16.25,4.833333333333333,0.4807692307692308,2.763157894736842,9.146341463414634,4.045454545454546,1.1666666666666667,4.8076923076923075,7.026315789473684,19.75609756097561,20.613636363636363,2.3333333333333335
16,2007-05-01,1.9230769230769231,2.710526315789474,10.317073170731707,10.5,3.9583333333333335,0.0,2.5789473684210527,4.2439024390243905,3.840909090909091,1.5,0.0,7.868421052631579,12.268292682926829,12.931818181818182,2.875
17,2007-06-01,1.5384615384615385,1.8421052631578947,8.439024390243903,13.204545454545455,4.666666666666667,0.5,0.6842105263157895,5.121951219512195,4.931818181818182,1.375,1.8076923076923077,5.368421052631579,15.707317073170731,18.227272727272727,2.2916666666666665
18,2007-07-01,0.0,4.473684210526316,9.731707317073171,16.613636363636363,4.75,0.0,0.8421052631578947,4.7560975609756095,5.2272727272727275,0.7916666666666666,1.9230769230769231,7.842105263157895,14.78048780487805,16.795454545454547,2.7916666666666665
19,2007-08-01,0.0,3.026315789473684,8.439024390243903,16.204545454545453,4.458333333333333,0.0,1.4473684210526316,4.317073170731708,7.431818181818182,0.7916666666666666,1.9230769230769231,8.68421052631579,14.073170731707316,12.727272727272727,3.0833333333333335
20,2007-09-01,0.0,3.1315789473684212,6.7317073170731705,15.931818181818182,5.458333333333333,0.0,0.9210526315789473,4.7317073170731705,6.840909090909091,0.7916666666666666,7.6923076923076925,3.8421052631578947,12.926829268292684,13.590909090909092,2.0833333333333335
21,2007-10-01,0.0,2.8157894736842106,10.048780487804878,9.477272727272727,3.8333333333333335,0.0,1.0,5.073170731707317,5.136363636363637,1.7083333333333333,3.8461538461538463,6.7105263157894735,14.146341463414634,8.113636363636363,2.7916666666666665
22,2007-11-01,0.5384615384615384,6.657894736842105,11.78048780487805,16.613636363636363,4.416666666666667,0.9615384615384616,0.9210526315789473,5.170731707317073,6.113636363636363,0.8333333333333334,2.3461538461538463,5.578947368421052,9.878048780487806,13.636363636363637,3.0833333333333335
23,2007-12-01,3.8461538461538463,2.6578947368421053,12.024390243902438,18.704545454545453,3.7916666666666665,0.3076923076923077,1.5263157894736843,5.878048780487805,3.6363636363636362,0.875,1.6153846153846154,6.342105263157895,11.365853658536585,14.022727272727273,3.6666666666666665
24,2008-01-01,1.2115384615384615,2.3684210526315788,11.926829268292684,12.522727272727273,2.2916666666666665,0.6538461538461539,2.210526315789474,5.804878048780488,5.318181818181818,0.7083333333333334,3.9038461538461537,5.947368421052632,16.414634146341463,13.977272727272727,1.1666666666666667
25,2008-02-01,1.2884615384615385,5.2894736842105265,9.487804878048781,16.59090909090909,4.541666666666667,1.2884615384615385,0.7368421052631579,5.487804878048781,7.159090909090909,1.2916666666666667,8.961538461538462,7.131578947368421,11.853658536585366,17.15909090909091,2.5
26,2008-03-01,2.2115384615384617,5.7368421052631575,9.292682926829269,18.386363636363637,4.708333333333333,0.8269230769230769,0.5,8.731707317073171,5.75,1.3333333333333333,2.730769230769231,4.2894736842105265,11.24390243902439,16.772727272727273,2.2916666666666665
27,2008-04-01,0.0,2.710526315789474,10.853658536585366,15.090909090909092,4.708333333333333,0.0,0.9473684210526315,4.2682926829268295,5.340909090909091,0.9583333333333334,1.9230769230769231,6.868421052631579,11.707317073170731,11.386363636363637,2.6666666666666665
28,2008-05-01,1.5,3.0,12.365853658536585,13.613636363636363,3.7916666666666665,0.34615384615384615,0.9473684210526315,6.487804878048781,7.590909090909091,1.9583333333333333,3.923076923076923,9.210526315789474,10.414634146341463,15.159090909090908,2.5833333333333335
29,2008-06-01,1.2692307692307692,4.868421052631579,12.195121951219512,19.977272727272727,4.0,0.23076923076923078,1.263157894736842,5.317073170731708,8.340909090909092,1.4166666666666667,6.1923076923076925,4.394736842105263,11.75609756097561,12.590909090909092,2.9166666666666665
30,2008-07-01,1.75,4.052631578947368,10.487804878048781,14.522727272727273,3.5833333333333335,0.2692307692307692,0.7368421052631579,6.219512195121951,8.863636363636363,1.8333333333333333,7.596153846153846,5.7368421052631575,17.4390243902439,17.522727272727273,2.9166666666666665
31,2008-08-01,0.5961538461538461,4.605263157894737,13.170731707317072,12.75,3.4166666666666665,0.0,0.7631578947368421,5.560975609756097,6.113636363636363,1.5416666666666667,3.25,5.157894736842105,15.414634146341463,15.227272727272727,3.375
32,2008-09-01,1.5576923076923077,2.736842105263158,12.707317073170731,14.045454545454545,3.375,0.2692307692307692,0.8157894736842105,5.878048780487805,8.045454545454545,1.125,3.9423076923076925,4.342105263157895,13.121951219512194,14.272727272727273,3.8333333333333335
33,2008-10-01,1.3846153846153846,2.9473684210526314,9.024390243902438,12.068181818181818,4.291666666666667,0.6153846153846154,0.7631578947368421,7.341463414634147,4.0,1.3333333333333333,5.6923076923076925,4.184210526315789,22.658536585365855,8.931818181818182,2.7083333333333335
34,2008-11-01,1.6538461538461537,2.263157894736842,10.170731707317072,12.113636363636363,4.333333333333333,0.8846153846153846,1.4473684210526316,4.853658536585366,4.068181818181818,1.0416666666666667,5.153846153846154,4.184210526315789,14.24390243902439,8.818181818181818,2.9583333333333335
35,2008-12-01,1.1153846153846154,2.3421052631578947,10.463414634146341,12.840909090909092,3.5833333333333335,0.2692307692307692,0.7631578947368421,5.878048780487805,5.9772727272727275,1.5416666666666667,0.5384615384615384,4.7894736842105265,17.804878048780488,13.0,3.2083333333333335
36,2009-01-01,1.7692307692307692,4.2894736842105265,12.170731707317072,14.590909090909092,4.0,0.5192307692307693,2.0526315789473686,5.195121951219512,6.318181818181818,2.0416666666666665,5.403846153846154,4.184210526315789,11.902439024390244,15.454545454545455,2.2916666666666665
37,2009-02-01,0.8653846153846154,7.131578947368421,12.365853658536585,13.954545454545455,3.375,0.0,0.7368421052631579,5.341463414634147,6.590909090909091,2.2916666666666665,2.980769230769231,2.6578947368421053,14.0,15.818181818181818,2.6666666666666665
38,2009-03-01,0.0,2.9473684210526314,10.585365853658537,16.318181818181817,3.6666666666666665,0.4807692307692308,1.9210526315789473,5.097560975609756,6.0227272727272725,1.3333333333333333,1.4423076923076923,3.026315789473684,13.585365853658537,14.022727272727273,3.3333333333333335
39,2009-04-01,1.0961538461538463,3.289473684210526,11.853658536585366,15.090909090909092,4.375,0.23076923076923078,1.8421052631578947,4.609756097560975,6.2727272727272725,1.875,6.365384615384615,8.026315789473685,12.804878048780488,12.727272727272727,2.0833333333333335
40,2009-05-01,1.1730769230769231,4.552631578947368,12.707317073170731,14.0,3.4583333333333335,0.6346153846153846,0.7894736842105263,6.780487804878049,6.840909090909091,1.875,7.8076923076923075,2.5526315789473686,17.097560975609756,15.522727272727273,3.0
41,2009-06-01,1.3846153846153846,2.3157894736842106,11.658536585365853,14.545454545454545,2.0,0.3269230769230769,1.3421052631578947,6.926829268292683,7.295454545454546,1.0,4.0576923076923075,6.868421052631579,13.121951219512194,12.25,1.1666666666666667
42,2009-07-01,1.8653846153846154,5.2368421052631575,10.390243902439025,12.090909090909092,4.25,0.19230769230769232,1.2894736842105263,7.341463414634147,8.045454545454545,1.0,3.7115384615384617,4.0,18.853658536585368,16.227272727272727,3.0833333333333335
43,2009-08-01,1.1346153846153846,5.315789473684211,9.951219512195122,15.477272727272727,4.333333333333333,0.09615384615384616,0.9736842105263158,7.7317073170731705,9.045454545454545,1.4166666666666667,4.538461538461538,6.868421052631579,11.585365853658537,16.386363636363637,2.5833333333333335
44,2009-09-01,1.1538461538461537,3.3947368421052633,14.463414634146341,16.704545454545453,3.375,0.19230769230769232,1.6842105263157894,6.487804878048781,9.75,1.7083333333333333,4.423076923076923,5.447368421052632,18.073170731707318,16.727272727272727,3.25
45,2009-10-01,1.2115384615384615,2.6315789473684212,13.463414634146341,19.863636363636363,4.208333333333333,1.5192307692307692,1.7894736842105263,8.0,7.681818181818182,1.5416666666666667,4.961538461538462,6.105263157894737,17.5609756097561,17.90909090909091,2.5833333333333335
46,2009-11-01,0.7692307692307693,2.5526315789473686,12.463414634146341,16.613636363636363,3.7083333333333335,0.25,1.9210526315789473,6.658536585365853,8.840909090909092,1.6666666666666667,0.9038461538461539,3.4210526315789473,12.585365853658537,15.454545454545455,2.9583333333333335
47,2009-12-01,0.7115384615384616,5.552631578947368,10.926829268292684,11.090909090909092,3.8333333333333335,0.19230769230769232,1.4736842105263157,6.365853658536586,3.6136363636363638,2.2916666666666665,2.9423076923076925,3.5,14.414634146341463,12.568181818181818,2.2083333333333335
48,2010-01-01,1.3653846153846154,2.8684210526315788,15.439024390243903,25.295454545454547,3.5833333333333335,0.5961538461538461,1.7894736842105263,6.853658536585366,7.818181818181818,1.2916666666666667,1.8846153846153846,5.868421052631579,19.170731707317074,16.886363636363637,3.4583333333333335
49,2010-02-01,1.25,3.5789473684210527,16.658536585365855,14.181818181818182,4.041666666666667,0.7884615384615384,1.9210526315789473,7.390243902439025,6.613636363636363,1.5833333333333333,3.730769230769231,7.657894736842105,14.975609756097562,17.84090909090909,2.7083333333333335
50,2010-03-01,2.6923076923076925,6.342105263157895,12.829268292682928,15.818181818181818,4.166666666666667,0.5384615384615384,2.526315789473684,6.926829268292683,6.7272727272727275,1.7083333333333333,2.5384615384615383,4.2894736842105265,11.951219512195122,13.818181818181818,2.4583333333333335
51,2010-04-01,2.4615384615384617,5.131578947368421,15.317073170731707,16.568181818181817,4.291666666666667,1.6153846153846154,1.9473684210526316,7.536585365853658,7.909090909090909,1.7916666666666667,9.384615384615385,11.342105263157896,16.170731707317074,16.431818181818183,2.25
52,2010-05-01,3.1346153846153846,2.6315789473684212,15.439024390243903,14.136363636363637,3.875,0.4807692307692308,1.4210526315789473,7.682926829268292,5.636363636363637,1.7083333333333333,4.076923076923077,3.8421052631578947,15.902439024390244,12.045454545454545,2.75
53,2010-06-01,1.2307692307692308,2.3947368421052633,11.731707317073171,13.795454545454545,3.9583333333333335,0.4423076923076923,1.736842105263158,6.585365853658536,6.5227272727272725,1.5,2.173076923076923,3.763157894736842,10.951219512195122,11.5,2.875
54,2010-07-01,2.1153846153846154,5.131578947368421,12.951219512195122,12.409090909090908,4.458333333333333,0.5,1.763157894736842,7.780487804878049,6.681818181818182,1.2083333333333333,3.1538461538461537,3.6315789473684212,15.853658536585366,12.727272727272727,2.6666666666666665
55,2010-08-01,1.2692307692307692,5.052631578947368,12.975609756097562,16.09090909090909,4.125,0.5,1.5263157894736843,7.780487804878049,7.795454545454546,1.625,4.0,3.9473684210526314,13.390243902439025,17.022727272727273,2.5833333333333335
56,2010-09-01,1.4423076923076923,3.4473684210526314,11.634146341463415,15.386363636363637,3.8333333333333335,0.8653846153846154,1.9473684210526316,6.439024390243903,7.954545454545454,1.625,3.4615384615384617,5.131578947368421,11.195121951219512,15.295454545454545,2.875
57,2010-10-01,1.3461538461538463,3.1578947368421053,12.317073170731707,16.318181818181817,3.5,0.6538461538461539,3.3947368421052633,8.75609756097561,7.045454545454546,2.0833333333333335,1.8461538461538463,3.973684210526316,13.073170731707316,15.272727272727273,2.75
58,2010-11-01,2.0,2.5526315789473686,12.902439024390244,11.522727272727273,4.583333333333333,0.8461538461538461,1.5526315789473684,7.414634146341464,6.2272727272727275,1.625,1.0,3.789473684210526,13.829268292682928,11.795454545454545,2.125
59,2010-12-01,1.4230769230769231,2.6842105263157894,13.487804878048781,13.704545454545455,4.333333333333333,0.9615384615384616,1.605263157894737,6.902439024390244,6.386363636363637,1.6666666666666667,1.4615384615384615,3.6052631578947367,11.317073170731707,14.0,2.3333333333333335
60,2011-01-01,1.6730769230769231,5.078947368421052,15.926829268292684,12.863636363636363,4.5,0.7115384615384616,2.526315789473684,8.170731707317072,7.681818181818182,1.5833333333333333,1.4615384615384615,5.552631578947368,14.926829268292684,11.272727272727273,2.25
61,2011-02-01,2.076923076923077,3.263157894736842,15.21951219512195,15.568181818181818,4.166666666666667,1.2307692307692308,1.4210526315789473,8.317073170731707,9.477272727272727,1.4583333333333333,2.4615384615384617,5.842105263157895,15.487804878048781,15.863636363636363,2.7083333333333335
62,2011-03-01,0.8846153846153846,2.736842105263158,18.24390243902439,15.113636363636363,4.125,0.2692307692307692,1.605263157894737,9.829268292682928,8.204545454545455,1.7916666666666667,0.7692307692307693,3.5526315789473686,18.26829268292683,17.59090909090909,2.4166666666666665
63,2011-04-01,1.4230769230769231,3.6578947368421053,19.0,18.34090909090909,4.041666666666667,0.8653846153846154,2.973684210526316,10.365853658536585,8.659090909090908,1.9583333333333333,3.480769230769231,3.8947368421052633,14.536585365853659,16.181818181818183,2.3333333333333335
64,2011-05-01,1.3846153846153846,2.4210526315789473,16.609756097560975,15.431818181818182,4.25,0.6538461538461539,1.3421052631578947,9.170731707317072,8.318181818181818,1.75,1.8076923076923077,4.131578947368421,15.682926829268293,12.613636363636363,2.3333333333333335
65,2011-06-01,1.5384615384615385,4.394736842105263,16.5609756097561,14.840909090909092,4.333333333333333,0.7884615384615384,1.6842105263157894,10.341463414634147,9.522727272727273,1.875,1.5192307692307692,4.447368421052632,14.560975609756097,14.272727272727273,2.125
66,2011-07-01,1.2692307692307692,3.0,16.48780487804878,10.636363636363637,5.291666666666667,0.9615384615384616,1.4473684210526316,9.536585365853659,6.25,1.375,1.6153846153846154,3.4473684210526314,15.439024390243903,12.659090909090908,1.6666666666666667
67,2011-08-01,2.3076923076923075,5.105263157894737,15.463414634146341,14.590909090909092,4.416666666666667,1.6153846153846154,3.1052631578947367,8.24390243902439,9.159090909090908,1.7083333333333333,1.8461538461538463,4.947368421052632,17.75609756097561,12.613636363636363,2.2083333333333335
68,2011-09-01,2.519230769230769,2.473684210526316,19.4390243902439,14.704545454545455,4.291666666666667,1.1730769230769231,1.9473684210526316,10.21951219512195,9.022727272727273,1.7916666666666667,2.076923076923077,3.473684210526316,16.682926829268293,12.636363636363637,2.25
69,2011-10-01,1.6730769230769231,2.973684210526316,15.878048780487806,16.59090909090909,3.875,0.8269230769230769,1.6842105263157894,8.195121951219512,8.75,2.375,1.3461538461538463,3.236842105263158,17.390243902439025,15.568181818181818,2.0833333333333335
70,2011-11-01,1.5192307692307692,3.6578947368421053,13.878048780487806,8.886363636363637,3.9166666666666665,2.673076923076923,2.9473684210526314,9.048780487804878,6.159090909090909,1.9166666666666667,1.5769230769230769,3.9210526315789473,13.658536585365853,9.954545454545455,2.5
71,2011-12-01,2.75,2.8421052631578947,15.024390243902438,13.886363636363637,3.625,1.0192307692307692,1.763157894736842,9.487804878048781,7.818181818181818,1.9583333333333333,3.923076923076923,3.289473684210526,14.512195121951219,12.386363636363637,2.75
72,2012-01-01,1.5192307692307692,3.473684210526316,15.926829268292684,15.318181818181818,3.9583333333333335,0.9615384615384616,3.263157894736842,10.073170731707316,9.636363636363637,1.5833333333333333,1.3653846153846154,3.789473684210526,15.463414634146341,13.681818181818182,2.7916666666666665
73,2012-02-01,1.7115384615384615,5.026315789473684,17.365853658536587,19.045454545454547,4.125,0.9230769230769231,3.3421052631578947,10.365853658536585,9.613636363636363,1.8333333333333333,3.1346153846153846,4.7894736842105265,16.170731707317074,14.522727272727273,2.375
74,2012-03-01,1.0961538461538463,2.0789473684210527,13.634146341463415,16.454545454545453,4.25,0.5384615384615384,2.3157894736842106,8.195121951219512,8.25,2.2083333333333335,2.2115384615384617,3.5,17.195121951219512,13.931818181818182,1.875
75,2012-04-01,1.4423076923076923,3.4210526315789473,16.51219512195122,15.068181818181818,4.0,0.8461538461538461,2.6315789473684212,8.78048780487805,9.840909090909092,2.25,1.5576923076923077,4.473684210526316,11.292682926829269,13.727272727272727,2.0833333333333335
76,2012-05-01,3.576923076923077,2.6578947368421053,18.878048780487806,14.522727272727273,4.25,1.0384615384615385,2.1842105263157894,8.097560975609756,8.704545454545455,1.75,3.076923076923077,3.0526315789473686,12.048780487804878,13.136363636363637,2.3333333333333335
77,2012-06-01,2.9038461538461537,6.052631578947368,16.658536585365855,13.977272727272727,4.0,0.5,2.6842105263157894,10.634146341463415,12.954545454545455,1.8333333333333333,2.3653846153846154,4.421052631578948,14.170731707317072,11.704545454545455,2.5
78,2012-07-01,2.0576923076923075,3.9210526315789473,19.26829268292683,15.045454545454545,3.9166666666666665,1.4615384615384615,3.1052631578947367,10.317073170731707,10.386363636363637,2.2916666666666665,2.25,3.5,16.75609756097561,13.204545454545455,2.125
79,2012-08-01,2.25,3.289473684210526,15.75609756097561,15.522727272727273,4.416666666666667,1.4230769230769231,3.026315789473684,10.975609756097562,9.272727272727273,2.0833333333333335,2.0961538461538463,4.2105263157894735,17.170731707317074,13.840909090909092,1.8333333333333333
80,2012-09-01,2.576923076923077,3.210526315789474,17.4390243902439,16.59090909090909,3.9583333333333335,1.2115384615384615,3.026315789473684,12.24390243902439,9.340909090909092,1.9583333333333333,3.9038461538461537,4.2894736842105265,16.658536585365855,14.977272727272727,2.4166666666666665
81,2012-10-01,1.7692307692307692,5.657894736842105,16.51219512195122,14.613636363636363,3.9166666666666665,0.9038461538461539,3.6842105263157894,10.878048780487806,7.840909090909091,2.2916666666666665,1.1730769230769231,6.447368421052632,14.073170731707316,16.181818181818183,2.125
82,2012-11-01,1.7115384615384615,3.4210526315789473,14.634146341463415,9.613636363636363,4.0,0.9423076923076923,3.473684210526316,9.463414634146341,7.386363636363637,1.9166666666666667,1.1923076923076923,3.6315789473684212,12.487804878048781,10.272727272727273,2.4166666666666665
83,2012-12-01,1.6153846153846154,2.763157894736842,16.390243902439025,13.704545454545455,3.1666666666666665,0.8846153846153846,2.3421052631578947,9.097560975609756,10.386363636363637,2.5833333333333335,1.3461538461538463,2.789473684210526,13.536585365853659,14.545454545454545,2.5833333333333335
84,2013-01-01,1.5192307692307692,3.5,18.78048780487805,15.25,3.5416666666666665,1.2884615384615385,2.9210526315789473,9.853658536585366,11.522727272727273,2.1666666666666665,1.0384615384615385,6.7368421052631575,15.268292682926829,18.681818181818183,2.625
